rev,mou,totmrc,da,ovrmou,ovrrev,vceovr,datovr,roam,change_mou,change_rev,drop_vce,drop_dat,blck_vce,blck_dat,unan_vce,unan_dat,plcd_vce,plcd_dat,recv_vce,recv_sms,comp_vce,comp_dat,custcare,ccrndmou,cc_mou,inonemin,threeway,mou_cvce,mou_cdat,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,peak_vce,peak_dat,mou_peav,mou_pead,opk_vce,opk_dat,mou_opkv,mou_opkd,drop_blk,attempt,complete,callfwdv,callwait,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
52.29,746.0,69.99,0.0,5.75,2.3,2.3,0.0,0.0,-152.0,-2.3,16.66666667,0.0,0.666666667,0.0,32.66666667,0.0,198.3333333,0.0,19.66666667,0.0,149.6666667,0.0,14.33333333,19.0,11.21666667,13.33333333,0.0,669.5266667,0.0,38.17666667,8.666666667,5.05,0.0,0.0,95.33333333,0.0,374.0733333,0.0,66.33333333,0.0,333.63,0.0,17.33333333,198.3333333,149.6666667,0.0,1.333333333,11,1,1,U,AA,N,1616,6237.0,706.67,620.79,6234.0,1613,62.08,623.4,161.3,797,154,53,743.0,182.0,63.0,U,LOS ANGELES AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,2.0,S,S,1.0,M,9.0,2.0,C,A,1.0,U,U,U,U,U,U,Y,323.0,1090034
38.99,84.5,44.99,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,0.0,0.666666667,0.0,0.333333333,0.0,3.666666667,0.0,36.66666667,0.0,3.333333333,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,11.98666667,0.0,7.39,22.33333333,6.32,0.0,0.0,17.33333333,0.0,8.816666667,0.0,18.0,0.0,10.56,0.0,1.0,36.66666667,32.0,0.0,0.0,11,1,1,U,DA,Y,698,1149.0,514.74,428.86,1140.0,693,42.89,114.0,69.3,86,53,39,102.0,58.0,39.0,U,HOUSTON AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,323.0,1090035
44.6875,328.75,40.07,0.0,18.25,7.1175,7.1175,0.0,0.0,479.25,-4.6975,0.0,0.0,1.0,0.0,4.666666667,0.0,60.0,0.0,16.66666667,0.0,54.33333333,0.0,0.0,0.0,0.0,10.66666667,0.0,107.1233333,0.0,16.86,4.0,2.913333333,1.0,1.303333333,37.66666667,0.0,55.86,0.0,33.33333333,0.0,68.12333333,0.0,1.0,60.0,54.33333333,0.0,0.0,11,1,1,U,EA,Y,624,1474.0,389.55,318.94,1474.0,624,31.89,147.4,62.4,169,76,46,167.0,76.0,38.0,S,SOUTHWEST AREA,T,N,99.98999023,1.0,1.0,WCMB,1.0,1.0,O,2.0,S,U,3.0,M,5.0,1.0,,A,0.0,U,U,U,U,U,U,Y,323.0,1090036
230.2225,2275.5,85.3925,4.455,340.75,136.3,136.3,0.0,2.575,-110.5,-62.2525,18.33333333,0.0,43.33333333,0.0,105.3333333,0.333333333,597.6666667,0.333333333,156.0,0.0,433.0,0.0,7.666666667,32.33333333,27.64,51.0,6.0,1150.133333,0.0,662.15,95.66666667,113.83,11.33333333,29.22333333,272.6666667,0.0,777.55,0.0,312.0,0.0,1034.73,0.0,61.66666667,598.0,433.0,0.0,23.0,9,1,1,U,CA,Y,3477,13064.0,1715.49,1629.61,13043.0,3471,203.7,1630.38,433.88,2312,573,251,1704.0,432.0,223.0,S,CHICAGO AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,262.0,1090037
157.275,1105.0,69.99,1.485,260.75,104.3,104.3,0.0,0.0,1984.0,316.885,6.333333333,0.0,5.666666667,0.0,19.66666667,0.333333333,163.3333333,0.333333333,58.33333333,0.0,133.0,0.0,0.0,0.0,0.0,13.66666667,0.0,369.39,0.0,341.88,102.3333333,264.0466667,31.0,124.5666667,77.66666667,0.0,250.4666667,0.0,112.3333333,0.0,460.8,0.0,12.0,163.6666667,133.0,0.0,13.66666667,7,1,1,U,BA,N,1072,6399.0,443.96,358.08,6399.0,1072,59.68,1066.5,178.67,444,103,52,1067.0,179.0,60.0,S,MIDWEST AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,I,U,U,U,U,U,N,52.0,1090038
50.81,410.25,9.435,0.0,94.0,37.6,37.6,0.0,0.0,167.75,49.19,0.0,0.0,3.333333333,0.0,13.66666667,0.0,48.66666667,0.0,10.33333333,0.0,31.66666667,0.0,0.0,0.0,0.0,4.0,0.0,130.1133333,0.0,47.34666667,15.33333333,78.83,5.666666667,15.62333333,27.66666667,0.0,104.5966667,0.0,14.33333333,0.0,72.86333333,0.0,3.333333333,48.66666667,31.66666667,0.0,0.333333333,11,2,2,U,BA,N,778,2952.0,291.53,246.36,2949.0,775,24.64,294.9,77.5,354,83,35,312.0,81.0,32.0,C,HOUSTON AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,0.0,O,2.0,S,M,5.0,M,7.0,1.0,H,A,0.0,H,U,U,U,U,U,Y,323.0,1090039
107.49,345.25,72.49,0.0,25.0,10.0,10.0,0.0,0.0,446.75,-7.5,6.666666667,0.0,2.666666667,0.0,10.66666667,0.0,94.66666667,0.0,29.0,0.0,76.66666667,0.0,0.0,0.0,0.0,13.33333333,0.0,262.1633333,0.0,71.93,27.0,50.72,10.33333333,33.6,52.33333333,0.0,201.8833333,0.0,44.33333333,0.0,132.21,0.0,9.333333333,94.66666667,76.66666667,0.0,1.0,7,4,2,N,AA,N,445,1462.0,659.05,513.18,1462.0,445,85.53,243.67,74.17,196,70,110,244.0,74.0,86.0,S,SOUTHWEST AREA,N,N,29.98999023,1.0,1.0,WCMB,1.0,1.0,O,3.0,S,M,3.0,M,8.0,,C,A,1.0,N,U,U,U,U,Y,Y,216.0,1090040
63.84,263.0,69.99,1.485,0.0,0.0,0.0,0.0,11.115,-14.0,-6.3,5.333333333,0.0,0.666666667,0.0,11.0,0.0,93.0,0.0,20.0,0.0,78.0,0.0,0.0,0.0,0.0,11.66666667,0.0,112.6433333,0.0,22.38,3.666666667,5.96,0.0,0.0,67.66666667,0.0,104.28,0.0,24.33333333,0.0,30.74333333,0.0,6.0,93.0,78.0,0.0,1.0,7,1,1,U,AA,N,719,1816.0,443.3,357.42,1815.0,718,59.57,302.5,119.67,268,113,66,303.0,120.0,60.0,S,CALIFORNIA NORTH AREA,Y,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,15.0,S,M,2.0,M,9.0,1.0,I,,0.0,H,U,U,U,U,U,Y,216.0,1090041
23.425,550.0,10.0,0.0,15.5,5.425,5.425,0.0,0.0,237.0,-5.425,1.333333333,0.0,0.0,0.0,9.666666667,0.0,72.0,0.0,26.33333333,0.0,61.66666667,0.0,1.0,5.666666667,5.263333333,11.0,0.0,290.02,0.0,95.17333333,19.66666667,65.62666667,4.666666667,31.88666667,56.66666667,0.0,251.27,0.0,26.66666667,0.0,133.9233333,0.0,1.333333333,72.0,61.66666667,0.0,1.333333333,11,2,2,U,BA,N,1101,4665.0,345.33,296.16,4664.0,1100,29.62,466.4,110.0,471,91,25,465.0,94.0,32.0,T,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,2.0,,U,1.0,M,5.0,2.0,A,,0.0,S,U,U,U,U,U,Y,323.0,1090042
122.2025,1134.25,94.99,11.1375,74.5,26.075,26.075,0.0,0.0,-297.25,-32.2625,2.666666667,0.0,5.0,0.0,64.66666667,0.0,407.0,3.0,130.6666667,1.666666667,335.6666667,3.0,0.666666667,0.666666667,0.533333333,80.33333333,0.0,603.9433333,5.516666667,211.6933333,15.33333333,10.85333333,8.666666667,5.47,418.3333333,1.333333333,745.21,2.563333333,47.0,1.666666667,70.43,2.953333333,7.666666667,410.0,338.6666667,0.0,4.0,9,1,1,U,BA,N,3740,9461.0,1041.91,920.4,9460.0,3739,115.05,1182.5,467.38,1233,481,133,1258.0,484.0,123.0,C,MIDWEST AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,262.0,1090043
274.225,2423.75,79.91,1.485,505.0,188.025,188.025,0.0,2.93,-847.75,-120.245,30.0,0.0,4.666666667,0.0,116.3333333,0.0,726.3333333,0.0,124.3333333,0.0,582.3333333,0.0,11.33333333,18.66666667,11.09666667,73.33333333,1.666666667,1774.336667,0.0,336.4266667,178.6666667,339.2066667,33.0,103.8766667,377.6666667,0.0,1027.003333,0.0,303.6666667,0.0,1083.753333,0.0,34.66666667,726.3333333,582.3333333,0.0,19.33333333,11,1,1,U,CA,Y,6560,27052.0,3827.45,3741.57,26940.0,6554,374.16,2694.0,655.4,2706,715,314,2694.0,713.0,328.0,S,SOUTHWEST AREA,Y,N,149.9899902,3.0,3.0,WCMB,0.0,0.0,O,2.0,S,U,3.0,M,4.0,2.0,I,A,0.0,N,U,U,U,U,U,Y,184.0,1090044
10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,58.66666667,0.0,13.0,0.0,48.66666667,0.0,0.0,0.0,0.0,9.666666667,0.0,62.91666667,0.0,7.013333333,2.666666667,0.693333333,0.666666667,0.386666667,42.0,0.0,44.59,0.0,14.0,0.0,25.34,0.0,0.0,58.66666667,48.66666667,0.0,0.0,11,2,2,U,AA,N,510,978.0,146.7,91.35,904.0,462,10.15,100.44,51.33,112,55,10,98.0,50.0,10.0,C,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,2.0,M,,,G,,0.0,N,Y,U,U,U,U,N,322.0,1090045
59.99,503.5,79.99,0.0,0.0,0.0,0.0,0.0,0.0,51.5,0.0,0.666666667,0.333333333,27.33333333,0.0,6.0,0.666666667,119.0,26.66666667,54.66666667,0.0,85.33333333,25.66666667,0.666666667,1.333333333,0.733333333,35.0,0.333333333,123.9666667,166.0433333,64.2,22.66666667,20.84333333,6.333333333,5.523333333,58.33333333,5.333333333,63.82666667,30.20333333,81.33333333,20.33333333,124.34,135.84,28.33333333,145.6666667,111.0,0.0,1.666666667,9,1,1,U,CA,Y,1655,5486.0,522.07,436.19,5462.0,1639,54.52,682.75,204.88,486,171,60,676.0,204.0,56.0,C,CHICAGO AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,8.0,,S,2.0,M,1.0,,I,,0.0,Z,U,U,U,U,U,Y,261.0,1090046
10.0,151.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,185.5,0.0,5.333333333,0.0,0.333333333,0.0,21.0,0.0,68.0,2.0,19.33333333,0.0,42.66666667,2.0,0.0,0.0,0.0,14.0,0.0,77.13666667,3.796666667,24.91666667,11.0,9.136666667,3.333333333,2.153333333,21.66666667,1.0,46.21,2.936666667,29.0,1.0,55.84333333,0.86,5.666666667,70.0,44.66666667,0.0,0.0,9,2,2,U,AA,N,348,1042.0,145.33,100.16,1030.0,342,12.52,128.75,42.75,90,36,10,137.0,41.0,10.0,S,SOUTHWEST AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,1.0,M,,,A,,0.0,N,U,U,U,U,U,N,261.0,1090047
128.8275,1359.0,42.33,0.7425,244.0,97.6,97.6,0.0,0.0,-899.0,-171.7975,14.33333333,0.0,1.666666667,0.0,66.66666667,0.0,331.0,0.0,303.3333333,0.0,255.0,0.0,5.333333333,8.333333333,5.796666667,158.6666667,0.333333333,558.81,0.0,641.2,41.66666667,54.92666667,26.66666667,68.36333333,209.6666667,0.0,486.2033333,0.0,250.3333333,0.0,713.8066667,0.0,16.0,331.0,255.0,0.0,0.666666667,9,1,1,U,BA,N,3894,12260.0,1167.55,1081.67,12204.0,3864,135.21,1525.5,483.0,1659,524,186,1491.0,483.0,144.0,U,DC/MARYLAND/VIRGINIA AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,Z,U,U,U,U,U,N,261.0,1090048
41.465,360.25,44.99,2.475,0.0,0.0,0.0,0.0,0.0,-162.25,-2.475,20.33333333,0.0,0.333333333,0.0,11.66666667,0.0,147.6666667,0.0,66.33333333,0.0,122.6666667,0.0,2.0,7.0,6.166666667,38.66666667,1.0,144.6033333,0.0,71.20333333,25.0,28.09,5.0,4.123333333,74.66666667,0.0,81.54333333,0.0,101.6666667,0.0,134.2633333,0.0,20.66666667,147.6666667,122.6666667,0.0,0.0,7,4,1,U,BA,N,1265,2733.0,408.01,252.82,2584.0,1228,42.14,430.67,204.67,414,216,42,431.0,205.0,42.0,U,NEW YORK CITY AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,6.0,,U,1.0,M,6.0,,,,0.0,H,U,U,U,U,U,Y,215.0,1090049
32.96,244.25,29.99,0.2475,7.75,2.7225,2.625,0.0975,0.0,35.75,7.53,0.333333333,0.0,3.333333333,0.0,10.33333333,0.333333333,65.66666667,0.333333333,2.0,0.0,51.66666667,0.0,2.666666667,3.333333333,1.763333333,1.666666667,0.0,226.7466667,0.0,1.716666667,1.666666667,1.11,0.0,0.0,36.33333333,0.0,162.83,0.0,17.33333333,0.0,65.63333333,0.0,3.666666667,66.0,51.66666667,0.0,0.0,7,2,1,U,AA,N,253,1380.0,216.62,155.56,1200.0,218,31.11,240.0,43.6,232,43,30,,,,T,ATLANTIC SOUTH AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,S,U,U,U,U,U,N,215.0,1090050
100.0775,1057.75,29.995,0.0,87.75,35.1,35.1,0.0,0.0,-1057.75,-95.0775,52.33333333,0.0,2.0,0.0,40.33333333,0.0,509.3333333,0.0,125.0,0.0,423.0,0.0,11.0,30.33333333,24.06333333,72.66666667,1.333333333,948.83,0.0,173.3133333,63.33333333,111.7033333,15.66666667,26.72666667,249.3333333,0.0,331.0566667,0.0,259.3333333,0.0,791.0866667,0.0,54.33333333,509.3333333,423.0,0.0,2.0,11,1,1,U,GA,Y,5809,17690.0,1837.07,1751.19,17541.0,5756,175.12,1754.1,575.6,1410,464,132,1595.0,508.0,126.0,U,NEW YORK CITY AREA,Y,R,79.98999023,3.0,2.0,WCMB,0.0,0.0,O,9.0,,B,1.0,M,8.0,1.0,C,,0.0,U,U,U,U,U,U,Y,105.0,1090051
20.8125,29.0,10.0,0.0,10.25,10.25,10.25,0.0,0.0,-29.0,-10.8125,0.666666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.333333333,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,2.0,4.3,0.0,0.0,5.333333333,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.666666667,6.0,5.333333333,0.0,0.0,11,4,1,N,AA,N,27,116.0,430.49,344.61,116.0,27,34.46,11.6,2.7,39,9,24,19.0,5.0,24.0,,NORTH FLORIDA AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,322.0,1090052
35.56,315.5,29.99,0.495,2.5,1.0,1.0,0.0,0.0,9.5,-1.17,5.0,0.0,2.666666667,0.0,104.0,0.0,243.3333333,0.0,58.33333333,0.0,132.6666667,0.0,18.0,31.0,22.13333333,41.0,1.0,179.2933333,0.0,60.37,29.66666667,20.97666667,14.0,24.14666667,114.6666667,0.0,142.22,0.0,57.0,0.0,97.44333333,0.0,7.666666667,243.3333333,132.6666667,0.0,0.0,9,1,1,Y,ZA,Y,1240,2659.0,381.35,315.83,2613.0,1206,39.48,326.63,150.75,312,150,36,322.0,149.0,36.0,U,NEW YORK CITY AREA,Y,N,199.9899902,2.0,2.0,WCMB,0.0,0.0,,4.0,M,B,1.0,M,3.0,,B,C,0.0,Z,U,U,U,U,U,N,260.0,1090053
33.6975,352.5,17.4975,0.0,33.5,13.4,13.4,0.0,0.0,-352.5,-33.6975,9.666666667,0.0,5.0,0.0,53.33333333,0.0,240.6666667,0.0,40.66666667,0.0,175.3333333,0.0,0.666666667,0.666666667,0.2,13.33333333,0.0,369.2133333,0.0,115.96,25.33333333,30.93666667,0.0,0.0,140.0,0.0,314.4266667,0.0,73.33333333,0.0,170.7466667,0.0,14.66666667,240.6666667,175.3333333,0.0,3.333333333,11,1,1,N,EA,Y,1738,5115.0,882.41,806.21,5060.0,1725,80.62,506.0,172.5,470,158,45,478.0,162.0,68.0,R,NORTH FLORIDA AREA,T,R,59.98999023,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,57.0,1090054
38.87,553.0,10.0,0.0,71.0,28.4,28.4,0.0,0.47,-121.0,-28.87,2.333333333,0.0,6.0,0.0,21.0,0.0,151.3333333,0.0,14.66666667,0.0,122.3333333,0.0,0.0,0.0,0.0,8.333333333,0.0,299.6033333,0.0,19.47,13.0,15.98333333,2.333333333,8.153333333,75.0,0.0,146.9866667,0.0,61.66666667,0.0,172.0866667,0.0,8.333333333,151.3333333,122.3333333,0.0,0.0,7,2,2,U,AA,N,1151,3352.0,343.18,223.05,3352.0,1151,37.18,558.67,191.83,593,208,49,559.0,192.0,37.0,U,DALLAS AREA,Y,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,O,15.0,S,M,3.0,M,5.0,3.0,C,A,1.0,S,U,U,U,U,U,Y,73.0,1090055
51.31,847.0,44.99,2.475,41.5,16.5825,15.9,0.6825,0.0,221.0,22.01,5.666666667,0.0,1.666666667,0.0,165.0,0.0,429.0,1.333333333,100.3333333,0.0,259.0,1.333333333,0.0,0.0,0.0,55.33333333,0.0,298.88,0.19,204.47,13.33333333,14.59,3.0,6.243333333,157.3333333,1.333333333,118.1933333,0.19,192.0,0.0,385.1566667,0.0,7.333333333,430.3333333,260.3333333,0.0,0.0,9,1,1,U,DA,Y,2626,6036.0,422.36,351.35,6011.0,2615,43.92,751.38,326.88,773,364,44,741.0,339.0,41.0,U,NEW YORK CITY AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,0.0,M,U,1.0,M,1.0,,,B,0.0,H,U,U,U,U,U,N,261.0,1090056
67.31,738.5,69.99,0.0,43.25,17.2225,14.2,3.0225,0.0975,-463.5,-17.32,17.33333333,0.333333333,0.0,0.0,2.666666667,0.0,177.0,7.0,93.0,0.0,161.3333333,6.666666667,22.66666667,24.66666667,5.62,36.0,0.0,383.17,4.62,182.1266667,25.33333333,18.88,20.66666667,17.18,110.3333333,1.333333333,194.0466667,0.333333333,139.3333333,5.333333333,371.25,4.286666667,17.66666667,184.0,168.0,0.0,0.333333333,7,1,1,Y,ZA,Y,2002,6158.0,605.64,519.76,6084.0,1986,86.63,1014.0,331.0,893,284,73,1014.0,331.0,87.0,S,NEW YORK CITY AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,215.0,1090057
73.935,536.25,59.99,0.495,45.5,18.2,18.2,0.0,0.0,-197.25,-19.945,0.333333333,0.0,8.0,0.0,32.66666667,0.0,173.6666667,0.0,34.33333333,0.0,132.6666667,0.0,11.0,34.33333333,27.52,12.0,0.333333333,191.5833333,0.0,120.1233333,9.666666667,7.513333333,1.0,2.423333333,88.66666667,0.0,152.2966667,0.0,78.33333333,0.0,159.41,0.0,8.333333333,173.6666667,132.6666667,0.333333333,0.0,7,1,1,U,ZA,Y,1438,4117.0,498.28,408.4,4084.0,1418,68.07,680.67,236.33,602,204,81,681.0,236.0,68.0,C,DALLAS AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,1.0,M,S,1.0,M,4.0,1.0,,N,0.0,H,U,U,U,U,U,Y,215.0,1090058
48.9825,337.25,69.99,0.99,0.0,0.0,0.0,0.0,0.0,-253.25,-48.9825,10.0,0.0,0.0,0.0,19.66666667,0.0,108.6666667,0.0,79.66666667,0.0,83.33333333,0.0,1.333333333,2.333333333,1.616666667,33.0,0.0,116.2566667,0.0,179.35,4.0,3.596666667,2.0,1.873333333,98.0,0.0,194.86,0.0,49.33333333,0.0,100.7466667,0.0,10.0,108.6666667,83.33333333,0.0,0.0,11,1,1,U,BA,N,2528,7147.0,1224.9,1135.02,7146.0,2527,113.5,714.6,252.7,422,167,65,540.0,197.0,75.0,U,NEW YORK CITY AREA,N,R,239.9899902,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,-4.0,1090059
117.8275,1189.0,50.075,4.95,169.75,67.8025,64.0,3.8025,0.0,-546.0,-58.2675,4.333333333,0.0,7.333333333,0.0,53.33333333,0.0,308.0,0.333333333,92.66666667,0.0,244.0,0.333333333,4.333333333,11.33333333,9.153333333,43.0,0.333333333,730.24,0.256666667,250.63,23.0,23.37666667,4.0,9.76,196.3333333,0.0,394.9766667,0.0,139.3333333,0.333333333,585.89,0.256666667,11.66666667,308.3333333,244.3333333,0.333333333,3.666666667,9,2,1,Y,BA,N,3532,14273.0,1441.32,1295.45,14168.0,3485,161.93,1771.0,435.63,1371,352,137,1495.0,363.0,106.0,R,ATLANTIC SOUTH AREA,N,N,29.98999023,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,261.0,1090060
44.4575,1103.0,35.99,2.97,0.25,0.0975,0.0,0.0975,0.78,129.0,-2.5575,10.0,0.0,9.0,0.0,38.66666667,0.0,303.3333333,0.333333333,68.0,0.0,247.3333333,0.333333333,4.666666667,17.66666667,14.85333333,26.0,0.666666667,519.9933333,0.11,188.21,81.33333333,97.21666667,31.33333333,87.22666667,128.6666667,0.0,261.3133333,0.0,184.3333333,0.333333333,446.8866667,0.11,19.0,303.6666667,247.6666667,0.0,1.333333333,9,1,1,U,BA,N,2612,7918.0,407.01,336.4,7815.0,2569,42.05,976.88,321.13,1060,307,45,1054.0,336.0,43.0,R,MIDWEST AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,0.0,O,2.0,M,M,6.0,M,4.0,2.0,,C,0.0,N,Y,U,U,Y,U,Y,261.0,1090061
54.8825,555.5,44.8225,0.0,14.0,5.6,5.6,0.0,9.46,-130.5,-2.1025,4.666666667,0.0,1.666666667,0.0,12.0,0.0,196.0,0.0,62.66666667,0.0,178.6666667,0.0,0.0,0.0,0.0,23.33333333,0.0,279.9833333,0.0,159.78,25.66666667,23.81,7.666666667,10.71333333,132.0,0.0,252.95,0.0,104.0,0.0,186.8133333,0.0,6.333333333,196.0,178.6666667,0.0,1.333333333,11,1,1,U,BA,N,2480,7802.0,961.4,875.52,7736.0,2461,87.55,773.6,246.1,599,221,56,497.0,175.0,54.0,T,DALLAS AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,322.0,1090062
108.9025,507.25,59.575,3.7125,135.5,54.2,54.2,0.0,0.0,33.75,32.9675,8.0,0.0,1.0,0.0,20.66666667,0.0,145.0,0.0,33.0,0.0,115.6666667,0.0,0.333333333,1.0,0.9,20.0,1.333333333,218.4066667,0.0,65.89333333,17.33333333,11.64,2.333333333,4.68,131.0,0.0,265.8466667,0.0,9.666666667,0.0,18.45333333,0.0,9.0,145.0,115.6666667,0.0,0.333333333,7,2,2,U,AA,N,1732,5649.0,1131.26,1009.75,5642.0,1728,168.29,940.33,288.0,496,158,98,940.0,288.0,168.0,S,DC/MARYLAND/VIRGINIA AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,7.0,S,M,6.0,M,9.0,1.0,C,A,1.0,N,U,U,U,U,U,Y,215.0,1090063
51.09,1666.0,69.99,0.0,2.75,1.1,1.1,0.0,0.0,151.0,3.3,13.33333333,0.0,2.333333333,0.0,27.33333333,0.0,177.6666667,0.0,72.66666667,0.0,137.6666667,0.0,0.0,0.0,0.0,28.33333333,0.0,1333.143333,0.0,330.96,57.0,217.3233333,51.0,293.85,75.66666667,0.0,339.34,0.0,129.3333333,0.0,1324.763333,0.0,15.66666667,177.6666667,137.6666667,0.0,0.0,11,1,1,U,AA,N,1898,16318.0,768.03,682.15,16293.0,1892,68.22,1629.3,189.2,1616,188,50,1621.0,174.0,51.0,U,NEW ENGLAND AREA,Y,R,99.98999023,4.0,2.0,WCMB,0.0,0.0,O,3.0,,B,1.0,M,7.0,,C,,0.0,S,U,U,U,U,U,Y,17.0,1090064
29.99,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,U,AA,N,11,23.0,247.08,181.56,23.0,11,30.26,3.83,1.83,0,0,30,4.0,2.0,31.0,C,MIDWEST AREA,Y,R,29.98999023,1.0,1.0,WCMB,1.0,0.0,O,8.0,S,M,3.0,M,5.0,1.0,C,A,1.0,G,U,U,U,U,U,Y,215.0,1090065
72.97,1218.5,69.4075,0.495,47.75,19.1,19.1,0.0,0.0,-387.5,-18.98,21.66666667,0.0,1.666666667,0.0,269.3333333,0.0,714.3333333,0.0,206.3333333,0.0,426.3333333,0.0,16.33333333,24.66666667,16.27,145.6666667,1.0,775.2533333,0.0,282.93,43.33333333,41.5,7.333333333,8.623333333,238.0,0.0,353.4833333,0.0,308.3333333,0.0,704.6966667,0.0,23.33333333,714.3333333,426.3333333,0.0,0.0,11,2,1,U,ZA,Y,4929,15187.0,766.47,616.01,13474.0,4504,68.45,1497.11,500.44,1348,451,79,1306.0,458.0,68.0,U,NEW YORK CITY AREA,Y,N,79.98999023,1.0,1.0,WCMB,0.0,0.0,O,,,U,2.0,M,7.0,1.0,G,,0.0,Z,U,U,U,U,U,Y,322.0,1090066
59.99,340.5,79.99,0.0,0.0,0.0,0.0,0.0,0.0,-29.5,0.0,3.0,0.0,2.0,0.0,18.0,0.0,86.0,0.0,11.66666667,0.0,63.33333333,0.0,0.0,0.0,0.0,3.333333333,0.0,256.6733333,0.0,41.47,9.0,1.406666667,3.666666667,10.2,48.0,0.0,134.06,0.0,26.66666667,0.0,164.0833333,0.0,5.0,86.0,63.33333333,0.0,0.333333333,11,2,2,N,CA,Y,969,3603.0,568.54,528.14,3595.0,964,52.81,359.5,96.4,350,84,60,345.0,96.0,59.0,C,DC/MARYLAND/VIRGINIA AREA,T,N,99.98999023,1.0,1.0,WCMB,0.0,0.0,,1.0,S,B,1.0,M,3.0,,A,A,0.0,S,U,U,U,U,U,N,322.0,1090067
